mass_kg,beta_deg,cd0,f_factor,v_impact,t_impact,spin_rpm,theta_deg,ke_j
0.20013929291912946,2.9879374564449983,1.0297127141151783,0.29278197940380285,16.023885418929854,63.377006970194856,472.89600393851777,8.51357571790495,25.694373158397713
0.19426337993119766,2.7265705293798037,0.9950870094676002,0.27282876144331175,15.822346858968675,64.15129843543214,462.428834664309,9.202774180452142,24.316594175234755
0.19287154217322836,3.0532151138459485,0.9617534173868717,0.3751996494291344,15.697726919964602,64.64791961258678,464.7833592148241,7.830926799244288,23.76357063791783
0.1734903019160699,3.545753425961231,1.1869127788746443,0.1963304883795925,15.06337248659971,67.28655682969048,450.0290064566693,11.118999536473908,19.682925017835114
0.19657312405919652,2.8142795670021044,0.7888732457923269,0.2611091656204562,15.916600880044387,63.786773055938994,466.50493247101446,9.208204366635986,24.899739094373597
0.18889424154534173,3.8761352217118112,1.1403517589721193,0.36357775474970794,15.531598319125528,65.3273699149182,471.98535301031455,7.711446449380446,22.783530544860653
0.20721672064043237,2.4354741143913854,0.9213219600580339,0.3244687280613959,16.284600408870524,62.389289034711844,472.3262220742234,8.135567819111209,27.475715663731457
0.18777872191108055,3.356499215086194,0.9639511902762797,0.2812589596225201,15.548034695441089,65.25510915869323,463.8265834743988,9.026116767578374,22.696943956110754
0.20710959968203493,3.22213165574302,0.945855075127138,0.3579664901682124,16.246335714582113,62.54490261142544,483.9739639908177,7.3779628563025375,27.33260845729988
0.18918936672400105,3.307967803472132,1.0889651886952576,0.2845226780343005,15.60175401789927,65.03629882709748,464.7918867185686,8.940875321665535,23.025739161959574
0.20326133022242118,2.3744432118073484,1.138604052881035,0.2907548931778505,16.159698548286148,62.852759658464095,467.2511170913758,8.753652777670968,26.539410848723747
0.19477276979480962,3.5245046129184447,0.8943484464185861,0.22957693518182198,15.852652105010158,64.04919147863738,475.12028987814165,9.344541726931721,24.473839206613146
0.18443370826476096,3.30300497567282,0.8079355971255575,0.38773970909921823,15.35551576766146,66.04241591304122,458.2047193556411,7.930244980698396,21.743983973359324
0.17918070592116278,3.848228184145019,1.0316526200803928,0.2951643444064804,15.187061707741908,66.76119101088238,460.0829863557414,8.985348616066924,20.66373210181331
0.1945508091319105,3.1995680571760357,0.9943547946362727,0.3551650941008261,15.769486287865409,64.36627443784337,469.03907872161926,7.901434397481569,24.19012638298415
0.20114227648662042,3.0751508807309387,0.9454581681679216,0.2971527188139466,16.056809960656388,63.25317233886411,475.3164930307277,8.367847082859152,25.929366127742416
0.20307801768892061,2.144915803671687,0.7977721866841431,0.33716320470113575,16.12960086366453,62.96056147647624,463.1827108894115,8.315693874317608,26.41679713609165
